anio,semana_epi,codigo_provincia,provincia,casos_sin_alarma,casos_con_alarma,casos_graves,casos_dengue_total,hospitalizados,fallecidos,tasa_incidencia_dengue_x100k,temp_max_c,temp_min_c,temp_mean_c,rango_diurno_temp_dtr,humedad_relativa_pct,precipitacion_mm,spec_hum_gkg,dewpt_c,precip_mm,soil_moist_pct,elev_m,slope_deg,indice_viento_m_s,poblacion_total,densidad_poblacional_km2,indice_urbanismo,acceso_agua_potable,escasez_agua,ndvi,evi,ndwi,lst_day_c,lst_night_c,et_mm
2020,16,9,Guayas,32,23,0,55,0,0,1.20389651,,,,,,,,,,,,,,4568499,292.6652742,0.663672127,25210,0.994481776,,,,,,
2020,16,10,Imbabura,-1,0,0,-1,0,0,-0.208929217,,,,,,,,,,,,,,478631,104.1027805,0.521934804,3500,0.992687477,,,,,,
2020,16,11,Loja,0,8,0,8,0,0,1.608153337,,,,,,,,,,,,,,497465,45.03217719,0.640998165,11627,0.976627501,,,,,,
2020,16,12,Los Ríos,24,12,0,36,0,0,3.806462527,,,,,,,,,,,,,,945760,130.6991858,0.262218962,24719,0.973863348,,,,,,
2020,16,13,Manabí,151,0,1,152,0,0,9.210256833,,,,,,,,,,,,,,1650334,86.60246216,0.367250886,113000,0.931529012,,,,,,
2020,16,14,Morona Santiago,5,0,0,5,0,0,2.592016589,,,,,,,,,,,,,,192900,7.946457253,0.176442403,610,0.99683774,,,,,,
2020,16,15,Napo,25,4,0,29,0,0,22.10264774,,,,,,,,,,,,,,131206,10.4385009,0.151145738,10000,0.923783973,,,,,,
2020,16,16,Pastaza,2,1,0,3,0,0,2.71586609,,,,,,,,,,,,,,110462,3.725533945,0.28995494,1800,0.983704803,,,,,,
2020,16,17,Pichincha,1,0,0,1,0,0,0.031201706,,,,,,,,,,,,,,3204953,334.8610742,0.565929905,718,0.999775972,,,,,,
2020,16,18,Tungurahua,0,0,0,0,0,0,0,,,,,,,,,,,,,,569872,167.7493702,0.516406558,4543,0.992028034,,,,,,
2020,16,19,Zamora Chinchipe,0,0,0,0,0,0,0,,,,,,,,,,,,,,112755,10.32915528,0.55151887,5680,0.949625294,,,,,,
2020,16,20,Galápagos,8,0,0,8,0,0,27.73732751,,,,,,,,,,,,,,28842,3.598126849,0.946281764,2500,0.913320852,,,,,,
2020,16,21,Sucumbíos,27,0,0,27,0,0,12.99857978,,,,,,,,,,,,,,207715,11.49321383,0.233248915,5400,0.97400284,,,,,,
2020,16,22,Orellana,70,15,0,85,0,0,47.46826607,,,,,,,,,,,,,,179067,8.206921342,0.155293258,8000,0.955323985,,,,,,
2020,16,23,Santo Domingo de los Tsáchilas,16,0,0,16,0,0,3.170438828,,,,,,,,,,,,,,504662,145.8211168,0.547300203,4000,0.992073903,,,,,,
2020,16,24,Santa Elena,1,0,0,1,0,0,0.254770579,,,,,,,,,,,,,,392510,105.6429626,0.28234881,3385,0.991376016,,,,,,
2020,17,1,Azuay,1,0,0,1,11,0,0.121125498,,,,,,,,,,,,,,825590,98.74794432,0.379791674,705,0.999146065,,,,,,
2020,17,2,Bolívar,0,0,0,0,4,0,0,,,,,,,,,,,,,,207926,52.48894516,0.138745241,20,0.999903812,,,,,,
2020,17,3,Cañar,1,0,0,1,2,0,0.420132762,,,,,,,,,,,,,,238020,75.33061333,0.37243046,10221,0.95705823,,,,,,
2020,17,4,Carchi,0,0,0,0,0,0,0,,,,,,,,,,,,,,183603,52.35779315,0.315045622,60,0.999673208,,,,,,
2020,17,5,Cotopaxi,0,0,0,0,2,0,0,,,,,,,,,,,,,,471628,76.9033213,0.101032297,3066,0.993499114,,,,,,
2020,17,6,Chimborazo,2,0,0,2,4,0,0.40130746,,,,,,,,,,,,,,498371,76.3850879,0.324872269,6230,0.987499273,,,,,,
2020,17,7,El Oro,152,1,0,153,3,0,20.82270083,,,,,,,,,,,,,,734775,126.8509324,0.560857104,6327,0.991389201,,,,,,
2020,17,8,Esmeraldas,-13,26,0,13,1,0,2.200000338,,,,,,,,,,,,,,590909,36.55948017,0.119236404,7000,0.988153844,,,,,,
2020,17,9,Guayas,67,-2,0,65,41,0,1.422786784,,,,,,,,,,,,,,4568499,292.6652742,0.663672127,25210,0.994481776,,,,,,
2020,17,10,Imbabura,0,-1,0,-1,1,0,-0.208929217,,,,,,,,,,,,,,478631,104.1027805,0.521934804,3500,0.992687477,,,,,,
2020,17,11,Loja,0,0,0,0,1,0,0,,,,,,,,,,,,,,497465,45.03217719,0.640998165,11627,0.976627501,,,,,,
2020,17,12,Los Ríos,61,-4,0,57,7,0,6.026899002,,,,,,,,,,,,,,945760,130.6991858,0.262218962,24719,0.973863348,,,,,,
2020,17,13,Manabí,63,0,0,63,8,0,3.817409082,,,,,,,,,,,,,,1650334,86.60246216,0.367250886,113000,0.931529012,,,,,,
2020,17,14,Morona Santiago,1,0,0,1,4,0,0.518403318,,,,,,,,,,,,,,192900,7.946457253,0.176442403,610,0.99683774,,,,,,
2020,17,15,Napo,22,2,0,24,1,0,18.29184641,,,,,,,,,,,,,,131206,10.4385009,0.151145738,10000,0.923783973,,,,,,
2020,17,16,Pastaza,4,0,0,4,0,0,3.621154786,,,,,,,,,,,,,,110462,3.725533945,0.28995494,1800,0.983704803,,,,,,
2020,17,17,Pichincha,1,0,0,1,16,0,0.031201706,,,,,,,,,,,,,,3204953,334.8610742,0.565929905,718,0.999775972,,,,,,
2020,17,18,Tungurahua,0,0,0,0,4,0,0,,,,,,,,,,,,,,569872,167.7493702,0.516406558,4543,0.992028034,,,,,,
2020,17,19,Zamora Chinchipe,6,0,0,6,0,0,5.321271784,,,,,,,,,,,,,,112755,10.32915528,0.55151887,5680,0.949625294,,,,,,
2020,17,20,Galápagos,1,0,0,1,0,0,3.467165939,,,,,,,,,,,,,,28842,3.598126849,0.946281764,2500,0.913320852,,,,,,
2020,17,21,Sucumbíos,-3,13,0,10,0,0,4.814288809,,,,,,,,,,,,,,207715,11.49321383,0.233248915,5400,0.97400284,,,,,,
2020,17,22,Orellana,38,4,0,42,1,0,23.45490794,,,,,,,,,,,,,,179067,8.206921342,0.155293258,8000,0.955323985,,,,,,
2020,17,23,Santo Domingo de los Tsáchilas,18,0,0,18,2,0,3.566743682,,,,,,,,,,,,,,504662,145.8211168,0.547300203,4000,0.992073903,,,,,,
2020,17,24,Santa Elena,0,0,0,0,11,0,0,,,,,,,,,,,,,,392510,105.6429626,0.28234881,3385,0.991376016,,,,,,
2020,18,1,Azuay,3,0,0,3,9,0,0.363376494,,,,,,,,,,,,,,825590,98.74794432,0.379791674,705,0.999146065,,,,,,
2020,18,2,Bolívar,2,0,0,2,2,0,0.961880669,,,,,,,,,,,,,,207926,52.48894516,0.138745241,20,0.999903812,,,,,,
2020,18,3,Cañar,1,0,0,1,4,0,0.420132762,,,,,,,,,,,,,,238020,75.33061333,0.37243046,10221,0.95705823,,,,,,
2020,18,4,Carchi,0,0,0,0,2,0,0,,,,,,,,,,,,,,183603,52.35779315,0.315045622,60,0.999673208,,,,,,
2020,18,5,Cotopaxi,4,0,0,4,2,0,0.848126065,,,,,,,,,,,,,,471628,76.9033213,0.101032297,3066,0.993499114,,,,,,
2020,18,6,Chimborazo,0,0,0,0,3,0,0,,,,,,,,,,,,,,498371,76.3850879,0.324872269,6230,0.987499273,,,,,,
2020,18,7,El Oro,57,0,0,57,9,0,7.757476779,,,,,,,,,,,,,,734775,126.8509324,0.560857104,6327,0.991389201,,,,,,
2020,18,8,Esmeraldas,13,0,0,13,2,0,2.200000338,,,,,,,,,,,,,,590909,36.55948017,0.119236404,7000,0.988153844,,,,,,
2020,18,9,Guayas,67,7,0,74,30,0,1.619788031,,,,,,,,,,,,,,4568499,292.6652742,0.663672127,25210,0.994481776,,,,,,
2020,18,10,Imbabura,0,0,0,0,2,0,0,,,,,,,,,,,,,,478631,104.1027805,0.521934804,3500,0.992687477,,,,,,
2020,18,11,Loja,7,0,0,7,3,0,1.40713417,,,,,,,,,,,,,,497465,45.03217719,0.640998165,11627,0.976627501,,,,,,
2020,18,12,Los Ríos,138,0,1,139,11,0,14.69717476,,,,,,,,,,,,,,945760,130.6991858,0.262218962,24719,0.973863348,,,,,,
2020,18,13,Manabí,83,0,0,83,7,0,5.029284981,,,,,,,,,,,,,,1650334,86.60246216,0.367250886,113000,0.931529012,,,,,,
2020,18,14,Morona Santiago,1,0,0,1,6,0,0.518403318,,,,,,,,,,,,,,192900,7.946457253,0.176442403,610,0.99683774,,,,,,
2020,18,15,Napo,4,4,0,8,1,0,6.097282136,,,,,,,,,,,,,,131206,10.4385009,0.151145738,10000,0.923783973,,,,,,
2020,18,16,Pastaza,11,0,0,11,2,0,9.958175662,,,,,,,,,,,,,,110462,3.725533945,0.28995494,1800,0.983704803,,,,,,
2020,18,17,Pichincha,1,0,0,1,28,1,0.031201706,,,,,,,,,,,,,,3204953,334.8610742,0.565929905,718,0.999775972,,,,,,
2020,18,18,Tungurahua,0,0,0,0,6,0,0,,,,,,,,,,,,,,569872,167.7493702,0.516406558,4543,0.992028034,,,,,,
2020,18,19,Zamora Chinchipe,8,0,0,8,0,0,7.095029045,,,,,,,,,,,,,,112755,10.32915528,0.55151887,5680,0.949625294,,,,,,
2020,18,20,Galápagos,31,0,0,31,0,0,107.4821441,,,,,,,,,,,,,,28842,3.598126849,0.946281764,2500,0.913320852,,,,,,
2020,18,21,Sucumbíos,-3,6,0,3,2,0,1.444286643,,,,,,,,,,,,,,207715,11.49321383,0.233248915,5400,0.97400284,,,,,,
2020,18,22,Orellana,37,2,0,39,0,0,21.77955737,,,,,,,,,,,,,,179067,8.206921342,0.155293258,8000,0.955323985,,,,,,
2020,18,23,Santo Domingo de los Tsáchilas,20,1,0,21,6,0,4.161200962,,,,,,,,,,,,,,504662,145.8211168,0.547300203,4000,0.992073903,,,,,,
2020,18,24,Santa Elena,1,0,0,1,5,0,0.254770579,,,,,,,,,,,,,,392510,105.6429626,0.28234881,3385,0.991376016,,,,,,
2020,19,1,Azuay,4,0,0,4,8,0,0.484501993,,,,,,,,,,,,,,825590,98.74794432,0.379791674,705,0.999146065,,,,,,
2020,19,2,Bolívar,2,0,0,2,2,0,0.961880669,,,,,,,,,,,,,,207926,52.48894516,0.138745241,20,0.999903812,,,,,,
2020,19,3,Cañar,1,0,0,1,3,0,0.420132762,,,,,,,,,,,,,,238020,75.33061333,0.37243046,10221,0.95705823,,,,,,
2020,19,4,Carchi,0,0,0,0,0,0,0,,,,,,,,,,,,,,183603,52.35779315,0.315045622,60,0.999673208,,,,,,
2020,19,5,Cotopaxi,1,0,0,1,2,0,0.212031516,,,,,,,,,,,,,,471628,76.9033213,0.101032297,3066,0.993499114,,,,,,
2020,19,6,Chimborazo,0,0,0,0,1,0,0,,,,,,,,,,,,,,498371,76.3850879,0.324872269,6230,0.987499273,,,,,,
2020,19,7,El Oro,-33,0,0,-33,2,0,-4.491170767,,,,,,,,,,,,,,734775,126.8509324,0.560857104,6327,0.991389201,,,,,,
2020,19,8,Esmeraldas,9,-1,0,8,2,0,1.353846362,,,,,,,,,,,,,,590909,36.55948017,0.119236404,7000,0.988153844,,,,,,
2020,19,9,Guayas,69,6,0,75,8,0,1.641677058,,,,,,,,,,,,,,4568499,292.6652742,0.663672127,25210,0.994481776,,,,,,
2020,19,10,Imbabura,0,0,0,0,6,0,0,,,,,,,,,,,,,,478631,104.1027805,0.521934804,3500,0.992687477,,,,,,
2020,19,11,Loja,4,2,0,6,0,0,1.206115003,,,,,,,,,,,,,,497465,45.03217719,0.640998165,11627,0.976627501,,,,,,
2020,19,12,Los Ríos,31,7,0,38,4,0,4.017932668,,,,,,,,,,,,,,945760,130.6991858,0.262218962,24719,0.973863348,,,,,,
2020,19,13,Manabí,107,11,0,118,3,0,7.150067804,,,,,,,,,,,,,,1650334,86.60246216,0.367250886,113000,0.931529012,,,,,,
2020,19,14,Morona Santiago,6,0,0,6,0,0,3.110419907,,,,,,,,,,,,,,192900,7.946457253,0.176442403,610,0.99683774,,,,,,
2020,19,15,Napo,28,1,0,29,1,0,22.10264774,,,,,,,,,,,,,,131206,10.4385009,0.151145738,10000,0.923783973,,,,,,
2020,19,16,Pastaza,9,0,0,9,0,0,8.147598269,,,,,,,,,,,,,,110462,3.725533945,0.28995494,1800,0.983704803,,,,,,
2020,19,17,Pichincha,1,0,0,1,11,0,0.031201706,,,,,,,,,,,,,,3204953,334.8610742,0.565929905,718,0.999775972,,,,,,
2020,19,18,Tungurahua,0,0,0,0,4,0,0,,,,,,,,,,,,,,569872,167.7493702,0.516406558,4543,0.992028034,,,,,,
2020,19,19,Zamora Chinchipe,10,0,0,10,0,0,8.868786307,,,,,,,,,,,,,,112755,10.32915528,0.55151887,5680,0.949625294,,,,,,
2020,19,20,Galápagos,6,0,0,6,0,0,20.80299563,,,,,,,,,,,,,,28842,3.598126849,0.946281764,2500,0.913320852,,,,,,
2020,19,21,Sucumbíos,11,0,0,11,0,0,5.29571769,,,,,,,,,,,,,,207715,11.49321383,0.233248915,5400,0.97400284,,,,,,
2020,19,22,Orellana,28,1,0,29,0,0,16.19505548,,,,,,,,,,,,,,179067,8.206921342,0.155293258,8000,0.955323985,,,,,,
2020,19,23,Santo Domingo de los Tsáchilas,-1,10,0,9,4,0,1.783371841,,,,,,,,,,,,,,504662,145.8211168,0.547300203,4000,0.992073903,,,,,,
2020,19,24,Santa Elena,5,0,0,5,3,0,1.273852895,,,,,,,,,,,,,,392510,105.6429626,0.28234881,3385,0.991376016,,,,,,
2020,20,1,Azuay,2,1,0,3,0,0,0.363376494,,,,,,,,,,,,,,825590,98.74794432,0.379791674,705,0.999146065,,,,,,
2020,20,2,Bolívar,0,0,0,0,0,0,0,,,,,,,,,,,,,,207926,52.48894516,0.138745241,20,0.999903812,,,,,,
2020,20,3,Cañar,0,0,0,0,0,0,0,,,,,,,,,,,,,,238020,75.33061333,0.37243046,10221,0.95705823,,,,,,
2020,20,4,Carchi,0,0,0,0,0,0,0,,,,,,,,,,,,,,183603,52.35779315,0.315045622,60,0.999673208,,,,,,
2020,20,5,Cotopaxi,5,0,0,5,0,0,1.060157582,,,,,,,,,,,,,,471628,76.9033213,0.101032297,3066,0.993499114,,,,,,
2020,20,6,Chimborazo,0,0,0,0,0,0,0,,,,,,,,,,,,,,498371,76.3850879,0.324872269,6230,0.987499273,,,,,,
2020,20,7,El Oro,31,-2,0,29,0,0,3.946786431,,,,,,,,,,,,,,734775,126.8509324,0.560857104,6327,0.991389201,,,,,,
2020,20,8,Esmeraldas,8,1,0,9,0,0,1.523077157,,,,,,,,,,,,,,590909,36.55948017,0.119236404,7000,0.988153844,,,,,,
2020,20,9,Guayas,54,23,0,77,0,0,1.685455113,,,,,,,,,,,,,,4568499,292.6652742,0.663672127,25210,0.994481776,,,,,,
2020,20,10,Imbabura,1,0,0,1,0,0,0.208929217,,,,,,,,,,,,,,478631,104.1027805,0.521934804,3500,0.992687477,,,,,,
2020,20,11,Loja,12,1,0,13,0,0,2.613249173,,,,,,,,,,,,,,497465,45.03217719,0.640998165,11627,0.976627501,,,,,,
2020,20,12,Los Ríos,19,3,1,23,0,0,2.431906615,,,,,,,,,,,,,,945760,130.6991858,0.262218962,24719,0.973863348,,,,,,
2020,20,13,Manabí,52,42,0,94,0,0,5.695816726,,,,,,,,,,,,,,1650334,86.60246216,0.367250886,113000,0.931529012,,,,,,
2020,20,14,Morona Santiago,-1,1,0,0,0,0,0,,,,,,,,,,,,,,192900,7.946457253,0.176442403,610,0.99683774,,,,,,
2020,20,15,Napo,7,1,0,8,0,0,6.097282136,,,,,,,,,,,,,,131206,10.4385009,0.151145738,10000,0.923783973,,,,,,
2020,20,16,Pastaza,4,0,0,4,0,0,3.621154786,,,,,,,,,,,,,,110462,3.725533945,0.28995494,1800,0.983704803,,,,,,
2020,20,17,Pichincha,1,1,0,2,0,0,0.062403411,,,,,,,,,,,,,,3204953,334.8610742,0.565929905,718,0.999775972,,,,,,
2020,20,18,Tungurahua,0,0,0,0,0,0,0,,,,,,,,,,,,,,569872,167.7493702,0.516406558,4543,0.992028034,,,,,,
2020,20,19,Zamora Chinchipe,0,2,0,2,0,0,1.773757261,,,,,,,,,,,,,,112755,10.32915528,0.55151887,5680,0.949625294,,,,,,
2020,20,20,Galápagos,11,0,0,11,0,0,38.13882532,,,,,,,,,,,,,,28842,3.598126849,0.946281764,2500,0.913320852,,,,,,
2020,20,21,Sucumbíos,-1,3,0,2,0,0,0.962857762,,,,,,,,,,,,,,207715,11.49321383,0.233248915,5400,0.97400284,,,,,,
2020,20,22,Orellana,46,0,0,46,0,0,25.6887087,,,,,,,,,,,,,,179067,8.206921342,0.155293258,8000,0.955323985,,,,,,
2020,20,23,Santo Domingo de los Tsáchilas,30,0,0,30,0,0,5.944572803,,,,,,,,,,,,,,504662,145.8211168,0.547300203,4000,0.992073903,,,,,,
2020,20,24,Santa Elena,2,0,0,2,0,0,0.509541158,,,,,,,,,,,,,,392510,105.6429626,0.28234881,3385,0.991376016,,,,,,
2020,21,1,Azuay,5,0,0,5,0,0,0.605627491,,,,,,,,,,,,,,825590,98.74794432,0.379791674,705,0.999146065,,,,,,
2020,21,2,Bolívar,0,0,0,0,0,0,0,,,,,,,,,,,,,,207926,52.48894516,0.138745241,20,0.999903812,,,,,,
2020,21,3,Cañar,0,0,0,0,0,0,0,,,,,,,,,,,,,,238020,75.33061333,0.37243046,10221,0.95705823,,,,,,
2020,21,4,Carchi,0,0,0,0,0,0,0,,,,,,,,,,,,,,183603,52.35779315,0.315045622,60,0.999673208,,,,,,
2020,21,5,Cotopaxi,1,0,0,1,0,0,0.212031516,,,,,,,,,,,,,,471628,76.9033213,0.101032297,3066,0.993499114,,,,,,
2020,21,6,Chimborazo,0,0,0,0,0,0,0,,,,,,,,,,,,,,498371,76.3850879,0.324872269,6230,0.987499273,,,,,,
2020,21,7,El Oro,25,0,0,25,0,0,3.402402096,,,,,,,,,,,,,,734775,126.8509324,0.560857104,6327,0.991389201,,,,,,
2020,21,8,Esmeraldas,41,1,0,42,0,0,7.107693401,,,,,,,,,,,,,,590909,36.55948017,0.119236404,7000,0.988153844,,,,,,
2020,21,9,Guayas,127,4,1,132,0,0,2.889351623,,,,,,,,,,,,,,4568499,292.6652742,0.663672127,25210,0.994481776,,,,,,
2020,21,10,Imbabura,2,0,0,2,0,0,0.417858434,,,,,,,,,,,,,,478631,104.1027805,0.521934804,3500,0.992687477,,,,,,
2020,21,11,Loja,10,0,0,10,0,0,2.010191672,,,,,,,,,,,,,,497465,45.03217719,0.640998165,11627,0.976627501,,,,,,
2020,21,12,Los Ríos,33,0,0,33,0,0,3.489257317,,,,,,,,,,,,,,945760,130.6991858,0.262218962,24719,0.973863348,,,,,,
2020,21,13,Manabí,80,26,0,106,0,0,6.422942265,,,,,,,,,,,,,,1650334,86.60246216,0.367250886,113000,0.931529012,,,,,,
2020,21,14,Morona Santiago,3,0,0,3,0,0,1.555209953,,,,,,,,,,,,,,192900,7.946457253,0.176442403,610,0.99683774,,,,,,
2020,21,15,Napo,7,0,0,7,0,0,5.335121869,,,,,,,,,,,,,,131206,10.4385009,0.151145738,10000,0.923783973,,,,,,
2020,21,16,Pastaza,2,0,0,2,0,0,1.810577393,,,,,,,,,,,,,,110462,3.725533945,0.28995494,1800,0.983704803,,,,,,
2020,21,17,Pichincha,0,1,0,1,0,0,0.031201706,,,,,,,,,,,,,,3204953,334.8610742,0.565929905,718,0.999775972,,,,,,
2020,21,18,Tungurahua,0,0,0,0,0,0,0,,,,,,,,,,,,,,569872,167.7493702,0.516406558,4543,0.992028034,,,,,,
2020,21,19,Zamora Chinchipe,1,0,0,1,0,0,0.886878631,,,,,,,,,,,,,,112755,10.32915528,0.55151887,5680,0.949625294,,,,,,
2020,21,20,Galápagos,3,0,0,3,0,0,10.40149782,,,,,,,,,,,,,,28842,3.598126849,0.946281764,2500,0.913320852,,,,,,
2020,21,21,Sucumbíos,5,0,0,5,0,0,2.407144405,,,,,,,,,,,,,,207715,11.49321383,0.233248915,5400,0.97400284,,,,,,
2020,21,22,Orellana,64,0,0,64,0,0,35.7408121,,,,,,,,,,,,,,179067,8.206921342,0.155293258,8000,0.955323985,,,,,,
2020,21,23,Santo Domingo de los Tsáchilas,27,0,0,27,0,0,5.350115523,,,,,,,,,,,,,,504662,145.8211168,0.547300203,4000,0.992073903,,,,,,
2020,21,24,Santa Elena,1,0,0,1,0,0,0.254770579,,,,,,,,,,,,,,392510,105.6429626,0.28234881,3385,0.991376016,,,,,,
2020,22,1,Azuay,7,0,1,8,19,0,0.969003985,,,,,,,,,,,,,,825590,98.74794432,0.379791674,705,0.999146065,,,,,,
2020,22,2,Bolívar,0,0,0,0,5,0,0,,,,,,,,,,,,,,207926,52.48894516,0.138745241,20,0.999903812,,,,,,
2020,22,3,Cañar,0,0,0,0,10,0,0,,,,,,,,,,,,,,238020,75.33061333,0.37243046,10221,0.95705823,,,,,,
2020,22,4,Carchi,0,0,0,0,1,0,0,,,,,,,,,,,,,,183603,52.35779315,0.315045622,60,0.999673208,,,,,,
2020,22,5,Cotopaxi,1,0,0,1,2,0,0.212031516,,,,,,,,,,,,,,471628,76.9033213,0.101032297,3066,0.993499114,,,,,,
2020,22,6,Chimborazo,0,0,0,0,6,0,0,,,,,,,,,,,,,,498371,76.3850879,0.324872269,6230,0.987499273,,,,,,
2020,22,7,El Oro,13,5,0,18,18,0,2.449729509,,,,,,,,,,,,,,734775,126.8509324,0.560857104,6327,0.991389201,,,,,,
2020,22,8,Esmeraldas,11,3,0,14,3,0,2.369231134,,,,,,,,,,,,,,590909,36.55948017,0.119236404,7000,0.988153844,,,,,,
2020,22,9,Guayas,62,20,0,82,45,0,1.794900251,,,,,,,,,,,,,,4568499,292.6652742,0.663672127,25210,0.994481776,,,,,,
2020,22,10,Imbabura,-2,1,1,0,1,0,0,,,,,,,,,,,,,,478631,104.1027805,0.521934804,3500,0.992687477,,,,,,
2020,22,11,Loja,0,5,0,5,1,0,1.005095836,,,,,,,,,,,,,,497465,45.03217719,0.640998165,11627,0.976627501,,,,,,
2020,22,12,Los Ríos,6,8,0,14,15,0,1.480290983,,,,,,,,,,,,,,945760,130.6991858,0.262218962,24719,0.973863348,,,,,,
2020,22,13,Manabí,74,5,0,79,17,0,4.786909801,,,,,,,,,,,,,,1650334,86.60246216,0.367250886,113000,0.931529012,,,,,,
2020,22,14,Morona Santiago,2,0,0,2,6,0,1.036806636,,,,,,,,,,,,,,192900,7.946457253,0.176442403,610,0.99683774,,,,,,
2020,22,15,Napo,13,0,0,13,1,0,9.908083472,,,,,,,,,,,,,,131206,10.4385009,0.151145738,10000,0.923783973,,,,,,
2020,22,16,Pastaza,2,0,0,2,2,0,1.810577393,,,,,,,,,,,,,,110462,3.725533945,0.28995494,1800,0.983704803,,,,,,
2020,22,17,Pichincha,4,1,0,5,31,0,0.156008528,,,,,,,,,,,,,,3204953,334.8610742,0.565929905,718,0.999775972,,,,,,
2020,22,18,Tungurahua,0,0,0,0,10,0,0,,,,,,,,,,,,,,569872,167.7493702,0.516406558,4543,0.992028034,,,,,,
2020,22,19,Zamora Chinchipe,2,0,0,2,0,0,1.773757261,,,,,,,,,,,,,,112755,10.32915528,0.55151887,5680,0.949625294,,,,,,
2020,22,20,Galápagos,5,0,0,5,0,0,17.33582969,,,,,,,,,,,,,,28842,3.598126849,0.946281764,2500,0.913320852,,,,,,
2020,22,21,Sucumbíos,-5,4,0,-1,3,0,-0.481428881,,,,,,,,,,,,,,207715,11.49321383,0.233248915,5400,0.97400284,,,,,,
2020,22,22,Orellana,30,2,0,32,1,0,17.87040605,,,,,,,,,,,,,,179067,8.206921342,0.155293258,8000,0.955323985,,,,,,
2020,22,23,Santo Domingo de los Tsáchilas,11,2,0,13,9,0,2.575981548,,,,,,,,,,,,,,504662,145.8211168,0.547300203,4000,0.992073903,,,,,,
2020,22,24,Santa Elena,4,0,0,4,10,0,1.019082316,,,,,,,,,,,,,,392510,105.6429626,0.28234881,3385,0.991376016,,,,,,
2020,23,1,Azuay,1,0,0,1,6,0,0.121125498,,,,,,,,,,,,,,825590,98.74794432,0.379791674,705,0.999146065,,,,,,
2020,23,2,Bolívar,0,0,0,0,0,0,0,,,,,,,,,,,,,,207926,52.48894516,0.138745241,20,0.999903812,,,,,,
2020,23,3,Cañar,1,0,0,1,0,0,0.420132762,,,,,,,,,,,,,,238020,75.33061333,0.37243046,10221,0.95705823,,,,,,
2020,23,4,Carchi,0,0,0,0,1,0,0,,,,,,,,,,,,,,183603,52.35779315,0.315045622,60,0.999673208,,,,,,
2020,23,5,Cotopaxi,3,0,0,3,1,0,0.636094549,,,,,,,,,,,,,,471628,76.9033213,0.101032297,3066,0.993499114,,,,,,
2020,23,6,Chimborazo,0,0,0,0,3,0,0,,,,,,,,,,,,,,498371,76.3850879,0.324872269,6230,0.987499273,,,,,,
2020,23,7,El Oro,46,-1,0,45,8,0,6.124323773,,,,,,,,,,,,,,734775,126.8509324,0.560857104,6327,0.991389201,,,,,,
2020,23,8,Esmeraldas,9,0,0,9,7,0,1.523077157,,,,,,,,,,,,,,590909,36.55948017,0.119236404,7000,0.988153844,,,,,,
2020,23,9,Guayas,64,2,1,67,27,0,1.466564839,,,,,,,,,,,,,,4568499,292.6652742,0.663672127,25210,0.994481776,,,,,,
2020,23,10,Imbabura,0,0,0,0,3,0,0,,,,,,,,,,,,,,478631,104.1027805,0.521934804,3500,0.992687477,,,,,,
2020,23,11,Loja,-1,1,0,0,4,0,0,,,,,,,,,,,,,,497465,45.03217719,0.640998165,11627,0.976627501,,,,,,
2020,23,12,Los Ríos,11,-2,0,9,12,0,0.951615632,,,,,,,,,,,,,,945760,130.6991858,0.262218962,24719,0.973863348,,,,,,
2020,23,13,Manabí,74,5,0,79,15,0,4.786909801,,,,,,,,,,,,,,1650334,86.60246216,0.367250886,113000,0.931529012,,,,,,
2020,23,14,Morona Santiago,4,0,0,4,6,0,2.073613271,,,,,,,,,,,,,,192900,7.946457253,0.176442403,610,0.99683774,,,,,,
2020,23,15,Napo,17,0,0,17,0,0,12.95672454,,,,,,,,,,,,,,131206,10.4385009,0.151145738,10000,0.923783973,,,,,,
2020,23,16,Pastaza,11,0,0,11,2,0,9.958175662,,,,,,,,,,,,,,110462,3.725533945,0.28995494,1800,0.983704803,,,,,,
2020,23,17,Pichincha,2,0,0,2,24,0,0.062403411,,,,,,,,,,,,,,3204953,334.8610742,0.565929905,718,0.999775972,,,,,,
2020,23,18,Tungurahua,0,0,0,0,6,0,0,,,,,,,,,,,,,,569872,167.7493702,0.516406558,4543,0.992028034,,,,,,
2020,23,19,Zamora Chinchipe,-1,2,0,1,1,0,0.886878631,,,,,,,,,,,,,,112755,10.32915528,0.55151887,5680,0.949625294,,,,,,
2020,23,20,Galápagos,12,0,0,12,0,0,41.60599126,,,,,,,,,,,,,,28842,3.598126849,0.946281764,2500,0.913320852,,,,,,
2020,23,21,Sucumbíos,5,-1,0,4,3,0,1.925715524,,,,,,,,,,,,,,207715,11.49321383,0.233248915,5400,0.97400284,,,,,,
2020,23,22,Orellana,34,-2,0,32,0,0,17.87040605,,,,,,,,,,,,,,179067,8.206921342,0.155293258,8000,0.955323985,,,,,,
2020,23,23,Santo Domingo de los Tsáchilas,16,-1,0,15,6,1,2.972286402,,,,,,,,,,,,,,504662,145.8211168,0.547300203,4000,0.992073903,,,,,,
2020,23,24,Santa Elena,2,0,0,2,1,0,0.509541158,,,,,,,,,,,,,,392510,105.6429626,0.28234881,3385,0.991376016,,,,,,
2020,24,1,Azuay,0,0,0,0,0,0,0,,,,,,,,,,,,,,825590,98.74794432,0.379791674,705,0.999146065,,,,,,
